customer_id,snapshot_date,recency_days,frequency_90d,monetary_90d,tenure_days,distinct_products_90d,avg_basket_value_90d,return_rate_90d,churn_label_180d,propensity_label_30d
17623,2010-07-01,10,2.0,556.17,198,61.0,278.085,0.0,0,1
17624,2010-07-01,192,0.0,0.0,192,0.0,0.0,0.0,0,0
17625,2010-07-01,10,1.0,700.6800000000001,197,78.0,700.6800000000001,0.0,0,0
17626,2010-07-01,75,1.0,254.0,75,18.0,254.0,0.0,1,0
17627,2010-07-01,202,0.0,0.0,202,0.0,0.0,0.0,0,0
17631,2010-07-01,141,0.0,0.0,203,0.0,0.0,0.0,0,0
17632,2010-07-01,190,0.0,0.0,190,0.0,0.0,0.0,1,0
17635,2010-07-01,51,1.0,538.8,63,27.0,538.8,0.03571428571428571,0,1
17638,2010-07-01,120,0.0,0.0,194,0.0,0.0,0.0,1,0
17640,2010-07-01,3,1.0,720.3,99,13.0,720.3,0.07142857142857142,0,0
17641,2010-07-01,211,0.0,0.0,211,0.0,0.0,0.0,1,0
17642,2010-07-01,93,0.0,0.0,207,0.0,0.0,0.0,0,0
17644,2010-07-01,57,3.0,920.41,134,32.0,306.80333333333334,0.0,0,1
17645,2010-07-01,201,0.0,0.0,201,0.0,0.0,0.0,1,0
17646,2010-07-01,8,3.0,842.09,196,46.0,280.69666666666666,0.0,0,0
17647,2010-07-01,142,0.0,0.0,142,0.0,0.0,0.0,1,0
17660,2010-07-01,210,0.0,0.0,210,0.0,0.0,0.0,1,0
17661,2010-07-01,114,0.0,0.0,114,0.0,0.0,0.0,1,0
17662,2010-07-01,134,0.0,0.0,195,0.0,0.0,0.0,1,0
17663,2010-07-01,20,2.0,648.78,209,24.0,324.39,0.06896551724137931,0,1
17664,2010-07-01,93,0.0,0.0,93,0.0,0.0,0.0,0,0
17666,2010-07-01,0,1.0,311.4,0,7.0,311.4,0.0,0,0
17667,2010-07-01,2,1.0,767.05,127,47.0,767.05,0.020833333333333332,0,1
17669,2010-07-01,2,1.0,595.39,90,24.0,595.39,0.0,0,0
17672,2010-07-01,114,0.0,0.0,155,0.0,0.0,0.0,0,0
17673,2010-07-01,23,3.0,756.9399999999999,103,77.0,252.3133333333333,0.0,0,0
17675,2010-07-01,13,9.0,3412.57,202,57.0,379.1744444444445,0.06521739130434782,0,1
17676,2010-07-01,0,1.0,331.57,92,21.0,331.57,0.125,0,0
17677,2010-07-01,14,8.0,5392.34,201,120.0,674.0425,0.08783783783783784,0,1
17678,2010-07-01,40,1.0,301.65,76,12.0,301.65,0.07692307692307693,1,0
17679,2010-07-01,69,0.0,0.0,209,0.0,0.0,1.0,0,1
17681,2010-07-01,70,2.0,90.6,201,2.0,45.3,0.0,1,0
17682,2010-07-01,24,2.0,669.2,114,41.0,334.6,0.0,0,1
17683,2010-07-01,27,1.0,506.19,27,30.0,506.19,0.0,0,1
17685,2010-07-01,35,1.0,358.65999999999997,139,9.0,358.65999999999997,0.0,0,0
17686,2010-07-01,6,1.0,1294.8700000000001,6,72.0,1294.8700000000001,0.0,0,0
17690,2010-07-01,105,0.0,0.0,147,0.0,0.0,0.0,0,0
17691,2010-07-01,15,1.0,172.65,19,13.0,172.65,0.07142857142857142,0,0
17692,2010-07-01,0,1.0,343.59999999999997,13,22.0,343.59999999999997,0.043478260869565216,0,1
17694,2010-07-01,35,1.0,610.87,35,36.0,610.87,0.0,0,1
17695,2010-07-01,153,0.0,0.0,153,0.0,0.0,0.0,0,0
17696,2010-07-01,0,5.0,1190.44,202,41.0,238.08800000000002,0.14545454545454545,0,1
17699,2010-07-01,34,1.0,182.7,34,8.0,182.7,0.0,0,0
17700,2010-07-01,51,1.0,481.3,211,28.0,481.3,0.034482758620689655,0,1
17705,2010-07-01,49,1.0,88.7,49,6.0,88.7,0.0,0,0
17706,2010-07-01,20,1.0,490.64,162,27.0,490.64,0.20588235294117646,0,1
17707,2010-07-01,84,1.0,88.5,205,5.0,88.5,0.0,0,1
17709,2010-07-01,64,2.0,387.71999999999997,76,22.0,193.85999999999999,0.0,0,0
17713,2010-07-01,21,1.0,302.93,21,24.0,302.93,0.0,0,0
17715,2010-07-01,65,1.0,163.2,65,1.0,163.2,0.0,1,0
17716,2010-07-01,20,2.0,3415.12,210,120.0,1707.56,0.031746031746031744,0,1
17718,2010-07-01,99,0.0,0.0,117,0.0,0.0,0.0,1,0
17720,2010-07-01,51,1.0,132.62,51,10.0,132.62,0.0,0,1
17721,2010-07-01,132,0.0,0.0,132,0.0,0.0,0.0,1,0
17726,2010-07-01,125,0.0,0.0,155,0.0,0.0,0.0,0,1
17729,2010-07-01,69,1.0,438.65000000000003,69,23.0,438.65000000000003,0.0,1,0
17730,2010-07-01,27,2.0,704.14,62,22.0,352.07,0.0,0,1
17731,2010-07-01,94,0.0,0.0,141,0.0,0.0,0.0,1,0
17734,2010-07-01,80,1.0,111.9,115,8.0,111.9,0.0,0,1
17738,2010-07-01,19,6.0,1094.7,103,56.0,182.45000000000002,0.015384615384615385,0,0
17739,2010-07-01,55,1.0,370.21000000000004,205,12.0,370.21000000000004,0.0,0,1
17740,2010-07-01,41,1.0,81.12,170,1.0,81.12,0.0,0,0
17741,2010-07-01,33,1.0,41.400000000000006,33,2.0,41.400000000000006,0.0,0,0
17742,2010-07-01,28,2.0,452.87,211,16.0,226.435,0.0,0,1
17745,2010-07-01,28,1.0,489.23,28,22.0,489.23,0.0,0,0
17746,2010-07-01,16,1.0,404.58000000000004,83,13.0,404.58000000000004,0.13333333333333333,0,0
17748,2010-07-01,0,1.0,358.15,0,17.0,358.15,0.0,1,0
17749,2010-07-01,19,1.0,351.66,19,22.0,351.66,0.0,1,0
17753,2010-07-01,175,0.0,0.0,175,0.0,0.0,0.0,0,0
17754,2010-07-01,69,1.0,354.9,201,10.0,354.9,0.0,0,0
17757,2010-07-01,15,4.0,479.01,168,78.0,119.7525,0.0,0,1
17758,2010-07-01,41,1.0,434.96,41,64.0,434.96,0.0,0,0
17759,2010-07-01,56,1.0,132.15,56,5.0,132.15,0.0,0,0
17760,2010-07-01,100,0.0,0.0,122,0.0,0.0,0.0,0,0
17763,2010-07-01,118,0.0,0.0,132,0.0,0.0,0.0,1,0
17764,2010-07-01,13,1.0,341.06,209,32.0,341.06,0.0,0,0
17768,2010-07-01,153,0.0,0.0,210,0.0,0.0,0.0,0,0
17769,2010-07-01,38,2.0,1117.36,162,111.0,558.68,0.06474820143884892,0,0
17771,2010-07-01,62,1.0,16.0,62,4.0,16.0,0.0,0,0
17773,2010-07-01,163,0.0,0.0,163,0.0,0.0,0.0,0,1
17774,2010-07-01,106,0.0,0.0,142,0.0,0.0,0.0,0,1
17776,2010-07-01,195,0.0,0.0,196,0.0,0.0,0.0,0,0
17778,2010-07-01,134,0.0,0.0,134,0.0,0.0,0.0,1,0
17780,2010-07-01,140,0.0,0.0,157,0.0,0.0,0.0,1,0
17784,2010-07-01,23,1.0,112.86,23,19.0,112.86,0.0,1,0
17785,2010-07-01,38,1.0,115.25,38,16.0,115.25,0.0,0,0
17789,2010-07-01,134,0.0,0.0,134,0.0,0.0,0.0,1,0
17790,2010-07-01,17,1.0,208.69,17,53.0,208.69,0.0,0,1
17794,2010-07-01,159,0.0,0.0,161,0.0,0.0,0.0,1,0
17797,2010-07-01,41,1.0,323.04,197,50.0,323.04,0.0,0,0
17798,2010-07-01,54,1.0,183.09,54,43.0,183.09,0.0,1,0
17799,2010-07-01,13,4.0,751.6899999999999,199,117.0,187.92249999999999,0.0,0,0
17801,2010-07-01,22,1.0,124.77,164,14.0,124.77,0.06666666666666667,0,0
17802,2010-07-01,71,1.0,484.25,199,52.0,484.25,0.12903225806451613,0,1
17804,2010-07-01,5,1.0,141.28,211,30.0,141.28,0.0,0,0
17805,2010-07-01,83,1.0,414.72,83,1.0,414.72,0.0,1,0
17807,2010-07-01,52,1.0,111.94,177,20.0,111.94,0.0,0,0
17808,2010-07-01,21,4.0,262.64,54,29.0,65.66,0.0,1,0
17809,2010-07-01,16,1.0,762.0,210,2.0,762.0,0.0,0,0
17810,2010-07-01,141,0.0,0.0,156,0.0,0.0,0.0,1,0
17812,2010-07-01,3,1.0,101.4,3,26.0,101.4,0.0,0,0
17816,2010-07-01,131,0.0,0.0,197,0.0,0.0,0.0,0,0
17818,2010-07-01,210,0.0,0.0,210,0.0,0.0,0.0,1,0
17819,2010-07-01,56,1.0,796.6,199,9.0,796.6,0.0,0,0
17822,2010-07-01,33,2.0,1100.49,33,113.0,550.245,0.0,0,0
17825,2010-07-01,71,1.0,264.5,198,3.0,264.5,0.0,1,0
17827,2010-07-01,57,0.0,0.0,94,0.0,0.0,1.0,0,0
17829,2010-07-01,128,0.0,0.0,128,0.0,0.0,0.0,0,0
17833,2010-07-01,196,0.0,0.0,196,0.0,0.0,0.0,1,0
17838,2010-07-01,48,2.0,861.71,103,34.0,430.855,0.0,0,1
17841,2010-07-01,2,20.0,8115.16,210,768.0,405.758,0.011929824561403509,0,1
17842,2010-07-01,75,1.0,430.69,75,18.0,430.69,0.0,1,0
17845,2010-07-01,28,4.0,598.19,49,42.0,149.5475,0.0,1,0
17847,2010-07-01,118,0.0,0.0,118,0.0,0.0,0.0,0,1
17848,2010-07-01,16,7.0,795.31,206,23.0,113.61571428571428,0.0,0,1
17849,2010-07-01,22,1.0,122.35,108,9.0,122.35,0.0,0,0
17850,2010-07-01,20,19.0,7050.72,207,22.0,371.0905263157895,0.020356234096692113,0,1
17851,2010-07-01,166,0.0,0.0,209,0.0,0.0,0.0,0,1
17852,2010-07-01,197,0.0,0.0,204,0.0,0.0,0.0,0,0
17853,2010-07-01,209,0.0,0.0,209,0.0,0.0,0.0,0,0
17854,2010-07-01,204,0.0,0.0,204,0.0,0.0,0.0,0,1
17857,2010-07-01,114,0.0,0.0,114,0.0,0.0,0.0,0,0
17858,2010-07-01,20,3.0,875.59,206,38.0,291.86333333333334,0.0,0,1
17860,2010-07-01,201,0.0,0.0,201,0.0,0.0,0.0,0,0
17861,2010-07-01,71,1.0,356.04,202,43.0,356.04,0.0,0,1
17862,2010-07-01,36,1.0,150.83,36,17.0,150.83,0.0,0,0
17863,2010-07-01,2,2.0,686.64,125,27.0,343.32,0.0,0,1
17865,2010-07-01,21,5.0,3840.63,211,101.0,768.126,0.03125,0,1
17866,2010-07-01,198,0.0,0.0,198,0.0,0.0,0.0,0,0
17867,2010-07-01,19,2.0,72.75,210,9.0,36.375,0.0,0,1
17869,2010-07-01,20,1.0,155.19,20,14.0,155.19,0.0,0,0
17871,2010-07-01,51,1.0,293.06,166,16.0,293.06,0.0,0,0
17873,2010-07-01,34,1.0,359.85,196,8.0,359.85,0.0,0,1
17875,2010-07-01,161,0.0,0.0,161,0.0,0.0,0.0,1,0
17876,2010-07-01,75,1.0,841.62,148,1.0,841.62,0.0,0,0
17880,2010-07-01,112,0.0,0.0,203,0.0,0.0,0.0,0,0
17883,2010-07-01,12,2.0,155.6,125,13.0,77.8,0.0,1,0
17884,2010-07-01,1,5.0,743.34,208,69.0,148.668,0.0,0,0
17886,2010-07-01,62,1.0,144.2,198,20.0,144.2,0.0,0,0
17888,2010-07-01,8,7.0,519.55,191,31.0,74.22142857142856,0.1794871794871795,0,0
17889,2010-07-01,91,0.0,0.0,91,0.0,0.0,0.0,0,0
17897,2010-07-01,23,4.0,844.48,49,88.0,211.12,0.0,0,1
17898,2010-07-01,40,1.0,114.88,40,13.0,114.88,0.0,0,0
17902,2010-07-01,19,1.0,216.39999999999998,19,24.0,216.39999999999998,0.0,1,0
17905,2010-07-01,3,2.0,289.39,153,20.0,144.695,0.0,0,0
17907,2010-07-01,113,0.0,0.0,113,0.0,0.0,0.0,1,0
17908,2010-07-01,71,1.0,124.71,198,21.0,124.71,0.04,0,1
17909,2010-07-01,210,0.0,0.0,210,0.0,0.0,0.0,1,0
17910,2010-07-01,199,0.0,0.0,199,0.0,0.0,0.0,1,0
17913,2010-07-01,16,3.0,938.8000000000001,209,99.0,312.93333333333334,0.0,0,1
17915,2010-07-01,24,1.0,242.13,24,27.0,242.13,0.0,1,0
17916,2010-07-01,101,0.0,0.0,206,0.0,0.0,0.0,1,0
17920,2010-07-01,17,14.0,8730.130000000001,206,174.0,623.5807142857144,0.009174311926605505,0,1
17922,2010-07-01,16,1.0,170.4,16,8.0,170.4,0.0,1,0
17923,2010-07-01,0,2.0,289.5,17,2.0,144.75,0.0,1,0
17926,2010-07-01,52,1.0,178.3,52,8.0,178.3,0.0,0,0
17927,2010-07-01,194,0.0,0.0,194,0.0,0.0,0.0,1,0
17928,2010-07-01,44,1.0,128.7,44,4.0,128.7,0.0,1,0
17929,2010-07-01,122,0.0,0.0,203,0.0,0.0,0.0,0,1
17930,2010-07-01,42,1.0,334.56,118,3.0,334.56,0.25,0,1
17931,2010-07-01,0,3.0,1440.3,134,82.0,480.09999999999997,0.0,0,1
17933,2010-07-01,105,0.0,0.0,105,0.0,0.0,0.0,1,0
17935,2010-07-01,98,0.0,0.0,208,0.0,0.0,0.0,0,0
17940,2010-07-01,43,1.0,6250.0,209,3.0,6250.0,0.0,0,0
17941,2010-07-01,63,1.0,306.0,175,2.0,306.0,0.0,1,0
17943,2010-07-01,152,0.0,0.0,152,0.0,0.0,0.0,1,0
17945,2010-07-01,169,0.0,0.0,169,0.0,0.0,0.0,1,0
17949,2010-07-01,0,15.0,7104.6,210,9.0,473.64000000000004,0.15,0,1
17950,2010-07-01,42,1.0,174.03,177,21.0,174.03,0.0,0,1
17952,2010-07-01,14,2.0,381.06,14,55.0,190.53,0.0,0,0
17953,2010-07-01,13,1.0,160.82,13,20.0,160.82,0.0,1,0
17954,2010-07-01,24,1.0,247.31,203,57.0,247.31,0.0,0,0
17955,2010-07-01,128,0.0,0.0,138,0.0,0.0,0.0,1,0
17958,2010-07-01,201,0.0,0.0,201,0.0,0.0,0.0,1,0
17959,2010-07-01,65,1.0,140.75,65,2.0,140.75,0.0,1,0
17960,2010-07-01,114,0.0,0.0,114,0.0,0.0,0.0,0,1
17961,2010-07-01,0,14.0,234.65,211,50.0,16.760714285714286,0.01818181818181818,0,1
17962,2010-07-01,22,2.0,201.57,168,60.0,100.785,0.03076923076923077,1,0
17963,2010-07-01,19,1.0,143.51999999999998,162,23.0,143.51999999999998,0.0,0,1
17965,2010-07-01,5,4.0,655.85,198,62.0,163.9625,0.06944444444444445,0,1
17966,2010-07-01,64,2.0,191.1,163,8.0,95.55,0.0,1,0
17969,2010-07-01,17,5.0,602.33,206,41.0,120.46600000000001,0.13114754098360656,0,1
17971,2010-07-01,21,1.0,161.94,21,21.0,161.94,0.0,1,0
17978,2010-07-01,170,0.0,0.0,204,0.0,0.0,0.0,0,0
17982,2010-07-01,153,0.0,0.0,153,0.0,0.0,0.0,1,0
17984,2010-07-01,211,0.0,0.0,211,0.0,0.0,0.0,0,0
17987,2010-07-01,23,1.0,197.32,23,46.0,197.32,0.0,0,0
17988,2010-07-01,196,0.0,0.0,205,0.0,0.0,0.0,0,1
17990,2010-07-01,14,1.0,202.98000000000002,205,7.0,202.98000000000002,0.0,0,0
17991,2010-07-01,64,1.0,227.2,64,33.0,227.2,0.0,1,0
17993,2010-07-01,90,0.0,0.0,90,0.0,0.0,0.0,1,0
17994,2010-07-01,23,2.0,406.71,93,52.0,203.355,0.0,0,1
17996,2010-07-01,19,2.0,262.9,19,36.0,131.45,0.0,0,0
17998,2010-07-01,210,0.0,0.0,211,0.0,0.0,0.0,0,0
18000,2010-07-01,37,1.0,124.25,37,6.0,124.25,0.0,1,0
18001,2010-07-01,19,1.0,117.0,210,19.0,117.0,0.0,0,0
18002,2010-07-01,92,0.0,0.0,204,0.0,0.0,0.0,0,1
18006,2010-07-01,90,0.0,0.0,195,0.0,0.0,0.0,0,0
18008,2010-07-01,2,6.0,13761.44,175,8.0,2293.5733333333333,0.0,0,0
18009,2010-07-01,15,4.0,1186.69,125,58.0,296.6725,0.05970149253731343,1,0
18011,2010-07-01,40,1.0,321.45,40,35.0,321.45,0.0,0,0
18012,2010-07-01,196,0.0,0.0,196,0.0,0.0,0.0,1,0
18016,2010-07-01,154,0.0,0.0,154,0.0,0.0,0.0,0,0
18020,2010-07-01,16,1.0,190.48000000000002,16,12.0,190.48000000000002,0.14285714285714285,1,0
18022,2010-07-01,19,1.0,198.81,19,51.0,198.81,0.0,0,0
18023,2010-07-01,13,0.0,0.0,13,0.0,0.0,1.0,1,0
18025,2010-07-01,36,1.0,234.39000000000001,92,18.0,234.39000000000001,0.0,0,0
18028,2010-07-01,56,1.0,192.05,56,4.0,192.05,0.0,1,0
18029,2010-07-01,115,0.0,0.0,115,0.0,0.0,0.0,1,0
18036,2010-07-01,2,1.0,199.93,194,38.0,199.93,0.0,0,1
18037,2010-07-01,23,1.0,7.95,211,1.0,7.95,0.0,0,0
18038,2010-07-01,29,1.0,149.41,29,25.0,149.41,0.0,1,0
18039,2010-07-01,13,2.0,258.49,113,78.0,129.245,0.0,0,0
18041,2010-07-01,2,3.0,883.13,167,67.0,294.37666666666667,0.0,0,0
18042,2010-07-01,14,1.0,116.1,14,9.0,116.1,0.0,1,0
18044,2010-07-01,12,3.0,602.06,33,23.0,200.68666666666664,0.0,0,0
18046,2010-07-01,122,0.0,0.0,122,0.0,0.0,0.0,1,0
18049,2010-07-01,63,1.0,272.55,63,55.0,272.55,0.0,0,0
18051,2010-07-01,107,0.0,0.0,203,0.0,0.0,0.0,1,0
18052,2010-07-01,37,1.0,10877.18,37,16.0,10877.18,0.0,1,0
18053,2010-07-01,0,1.0,241.2,0,11.0,241.2,0.0,0,1
18056,2010-07-01,69,0.0,0.0,91,0.0,0.0,1.0,1,0
18057,2010-07-01,77,1.0,705.49,163,92.0,705.49,0.0,0,0
18058,2010-07-01,14,1.0,302.7,140,5.0,302.7,0.0,1,0
18060,2010-07-01,37,1.0,464.40000000000003,37,33.0,464.40000000000003,0.0,0,0
18061,2010-07-01,0,3.0,981.76,208,14.0,327.25333333333333,0.05555555555555555,0,1
18062,2010-07-01,61,1.0,422.75,70,15.0,422.75,0.0625,0,0
18063,2010-07-01,106,0.0,0.0,106,0.0,0.0,0.0,0,0
18064,2010-07-01,36,4.0,1379.31,149,16.0,344.8275,0.15789473684210525,0,1
18065,2010-07-01,66,2.0,845.57,203,36.0,422.785,0.0,0,1
18069,2010-07-01,31,2.0,937.23,122,184.0,468.615,0.0,0,0
18070,2010-07-01,142,0.0,0.0,204,0.0,0.0,0.0,1,0
18071,2010-07-01,194,0.0,0.0,207,0.0,0.0,0.0,0,0
18077,2010-07-01,103,0.0,0.0,205,0.0,0.0,0.0,0,0
18078,2010-07-01,101,0.0,0.0,101,0.0,0.0,0.0,0,0
18085,2010-07-01,101,0.0,0.0,101,0.0,0.0,0.0,0,0
18087,2010-07-01,77,1.0,313.92,211,4.0,313.92,0.0,0,0
18091,2010-07-01,66,1.0,360.85,66,25.0,360.85,0.0,1,0
18092,2010-07-01,48,1.0,1236.6000000000001,208,9.0,1236.6000000000001,0.0,0,0
18093,2010-07-01,69,1.0,325.43,91,5.0,325.43,0.0,0,0
18094,2010-07-01,34,4.0,1318.18,201,24.0,329.545,0.0,0,0
18095,2010-07-01,51,2.0,1427.36,72,20.0,713.68,0.0,0,0
18097,2010-07-01,195,0.0,0.0,195,0.0,0.0,0.0,0,1
18100,2010-07-01,23,1.0,451.56,23,30.0,451.56,0.0,1,0
18101,2010-07-01,147,0.0,0.0,147,0.0,0.0,0.0,0,0
18102,2010-07-01,7,19.0,45120.42,211,85.0,2374.758947368421,0.0,0,1
18103,2010-07-01,22,1.0,105.8,22,10.0,105.8,0.0,1,0
18106,2010-07-01,122,0.0,0.0,166,0.0,0.0,0.0,0,0
18108,2010-07-01,69,1.0,84.56,210,4.0,84.56,0.0,1,0
18111,2010-07-01,56,1.0,405.85,62,27.0,405.85,0.1,1,0
18112,2010-07-01,24,1.0,152.0,24,11.0,152.0,0.0,0,0
18115,2010-07-01,170,0.0,0.0,170,0.0,0.0,0.0,1,0
18128,2010-07-01,10,1.0,420.04,10,42.0,420.04,0.0,1,0
18131,2010-07-01,104,0.0,0.0,104,0.0,0.0,0.0,1,0
18134,2010-07-01,71,1.0,142.85,167,10.0,142.85,0.0,1,0
18135,2010-07-01,63,1.0,97.25,107,4.0,97.25,0.2,0,1
18137,2010-07-01,24,2.0,145.99,24,26.0,72.995,0.0,1,0
18141,2010-07-01,62,1.0,458.27,62,22.0,458.27,0.0,0,0
18144,2010-07-01,19,2.0,370.3,196,7.0,185.15,0.0,0,0
18145,2010-07-01,22,2.0,875.22,204,80.0,437.61,0.0,0,0
18148,2010-07-01,119,0.0,0.0,119,0.0,0.0,0.0,1,0
18149,2010-07-01,24,1.0,224.4,108,27.0,224.4,0.0,0,0
18151,2010-07-01,31,2.0,505.79,118,27.0,252.895,0.0,0,0
18152,2010-07-01,119,0.0,0.0,119,0.0,0.0,0.0,1,0
18153,2010-07-01,132,0.0,0.0,132,0.0,0.0,0.0,1,0
18157,2010-07-01,44,1.0,215.35,44,25.0,215.35,0.0,1,0
18162,2010-07-01,205,0.0,0.0,205,0.0,0.0,0.0,1,0
18163,2010-07-01,33,1.0,728.84,57,33.0,728.84,0.13157894736842105,1,0
18166,2010-07-01,96,0.0,0.0,96,0.0,0.0,0.0,1,0
18168,2010-07-01,5,3.0,567.47,209,51.0,189.15666666666667,0.06557377049180328,0,0
18170,2010-07-01,12,1.0,323.69,173,16.0,323.69,0.0,0,0
18171,2010-07-01,104,0.0,0.0,176,0.0,0.0,0.0,0,1
18172,2010-07-01,0,7.0,2324.03,201,58.0,332.00428571428574,0.039473684210526314,0,1
18173,2010-07-01,85,1.0,589.52,85,14.0,589.52,0.0,1,0
18174,2010-07-01,76,1.0,58.5,76,1.0,58.5,0.0,1,0
18175,2010-07-01,148,0.0,0.0,148,0.0,0.0,0.0,1,0
18177,2010-07-01,33,1.0,320.95,197,9.0,320.95,0.0,1,0
18178,2010-07-01,15,2.0,1226.52,132,65.0,613.26,0.0,0,0
18179,2010-07-01,136,0.0,0.0,136,0.0,0.0,0.0,0,1
18181,2010-07-01,34,2.0,194.13,208,24.0,97.065,0.07692307692307693,0,0
18186,2010-07-01,195,0.0,0.0,195,0.0,0.0,0.0,1,0
18187,2010-07-01,96,0.0,0.0,104,0.0,0.0,0.0,1,0
18188,2010-07-01,69,1.0,37.8,96,2.0,37.8,0.3333333333333333,0,0
18189,2010-07-01,92,0.0,0.0,98,0.0,0.0,0.0,1,0
18190,2010-07-01,76,1.0,192.84,190,7.0,192.84,0.0,1,0
18194,2010-07-01,14,3.0,1995.38,153,12.0,665.1266666666667,0.0,0,0
18196,2010-07-01,105,0.0,0.0,105,0.0,0.0,0.0,0,0
18197,2010-07-01,48,1.0,230.1,48,9.0,230.1,0.0,1,0
18199,2010-07-01,148,0.0,0.0,156,0.0,0.0,0.0,1,0
18201,2010-07-01,195,0.0,0.0,195,0.0,0.0,0.0,1,0
18203,2010-07-01,23,1.0,122.35,204,12.0,122.35,0.0,0,0
18206,2010-07-01,26,1.0,314.65999999999997,26,19.0,314.65999999999997,0.0,1,0
18208,2010-07-01,38,1.0,360.08,38,17.0,360.08,0.0,1,0
18212,2010-07-01,150,0.0,0.0,150,0.0,0.0,0.0,1,0
18214,2010-07-01,3,4.0,1780.34,27,38.0,445.085,0.06451612903225806,1,0
18215,2010-07-01,0,1.0,192.3,96,8.0,192.3,0.0,0,0
18218,2010-07-01,69,1.0,178.0,133,2.0,178.0,0.0,1,0
18219,2010-07-01,20,1.0,193.1,205,13.0,193.1,0.0,0,0
18220,2010-07-01,51,1.0,307.64,197,6.0,307.64,0.14285714285714285,0,1
18223,2010-07-01,27,1.0,639.39,208,29.0,639.39,0.21621621621621623,0,1
18225,2010-07-01,1,2.0,313.25,208,38.0,156.625,0.0,0,1
18226,2010-07-01,7,2.0,874.59,117,29.0,437.295,0.03225806451612903,0,1
18229,2010-07-01,43,2.0,320.4,209,2.0,160.2,0.0,0,1
18231,2010-07-01,0,8.0,1284.01,171,63.0,160.50125,0.024096385542168676,0,1
18234,2010-07-01,24,1.0,179.6,24,30.0,179.6,0.0,1,0
18236,2010-07-01,76,1.0,236.64000000000001,76,13.0,236.64000000000001,0.0,0,0
18241,2010-07-01,90,0.0,0.0,90,0.0,0.0,0.0,0,0
18242,2010-07-01,34,1.0,425.86,170,15.0,425.86,0.0,0,0
18245,2010-07-01,9,5.0,1663.28,114,114.0,332.656,0.0,0,1
18246,2010-07-01,82,1.0,162.72,82,1.0,162.72,0.0,1,0
18247,2010-07-01,22,1.0,254.03,104,11.0,254.03,0.0,0,0
18251,2010-07-01,83,1.0,4614.18,190,21.0,4614.18,0.0,0,0
18252,2010-07-01,21,1.0,178.5,204,6.0,178.5,0.0,1,0
18253,2010-07-01,115,0.0,0.0,115,0.0,0.0,0.0,1,0
18254,2010-07-01,54,1.0,267.9,54,16.0,267.9,0.0,1,0
18257,2010-07-01,34,1.0,1004.37,132,55.0,1004.37,0.0,0,1
18258,2010-07-01,13,3.0,1129.6100000000001,45,25.0,376.5366666666667,0.1,0,1
18259,2010-07-01,153,0.0,0.0,204,0.0,0.0,0.0,0,0
18260,2010-07-01,3,3.0,732.02,197,11.0,244.00666666666666,0.07142857142857142,0,1
18262,2010-07-01,75,1.0,202.06,75,14.0,202.06,0.0,0,0
18267,2010-07-01,132,0.0,0.0,145,0.0,0.0,0.0,1,0
18268,2010-07-01,64,1.0,217.48000000000002,201,9.0,217.48000000000002,0.0,1,0
18271,2010-07-01,82,1.0,488.3,204,12.0,488.3,0.0,1,0
18272,2010-07-01,21,2.0,672.4,118,30.0,336.2,0.0,1,0
18273,2010-07-01,63,1.0,153.0,63,1.0,153.0,0.0,1,0
18275,2010-07-01,51,1.0,369.21000000000004,204,10.0,369.21000000000004,0.0,1,0
18276,2010-07-01,61,1.0,300.92,202,22.0,300.92,0.043478260869565216,0,1
18281,2010-07-01,50,1.0,120.32,50,10.0,120.32,0.0,1,0
18283,2010-07-01,94,0.0,0.0,131,0.0,0.0,0.0,0,0
18285,2010-07-01,133,0.0,0.0,133,0.0,0.0,0.0,1,0
18286,2010-07-01,6,0.0,0.0,196,0.0,0.0,1.0,0,0
18287,2010-07-01,44,1.0,1071.61,211,54.0,1071.61,0.0,0,0
12346,2010-08-01,31,1.0,142.31,229,19.0,142.31,0.3448275862068966,0,0
12349,2010-08-01,74,1.0,200.0,239,1.0,200.0,0.0,0,0
12355,2010-08-01,71,1.0,488.21000000000004,71,22.0,488.21000000000004,0.0,1,0
12358,2010-08-01,54,1.0,268.1,235,17.0,268.1,0.0,0,0
12359,2010-08-01,39,1.0,489.8,238,20.0,489.8,0.0,0,0
12360,2010-08-01,67,1.0,622.04,159,34.0,622.04,0.02857142857142857,0,0
12361,2010-08-01,83,1.0,98.15,186,6.0,98.15,0.0,0,0
12362,2010-08-01,242,0.0,0.0,242,0.0,0.0,0.0,1,0
12366,2010-08-01,137,0.0,0.0,137,0.0,0.0,0.0,1,0
12368,2010-08-01,132,0.0,0.0,132,0.0,0.0,0.0,1,0
12369,2010-08-01,145,0.0,0.0,145,0.0,0.0,0.0,0,0
12370,2010-08-01,128,0.0,0.0,172,0.0,0.0,0.0,0,0
12371,2010-08-01,149,0.0,0.0,149,0.0,0.0,0.0,0,0
12373,2010-08-01,128,0.0,0.0,177,0.0,0.0,0.0,1,0
12374,2010-08-01,92,0.0,0.0,92,0.0,0.0,0.0,0,0
12377,2010-08-01,93,0.0,0.0,93,0.0,0.0,0.0,0,0
12378,2010-08-01,66,1.0,1407.7,66,82.0,1407.7,0.0,1,0
12379,2010-08-01,38,1.0,367.48,38,18.0,367.48,0.0,0,0
12380,2010-08-01,32,3.0,2597.35,166,73.0,865.7833333333333,0.013157894736842105,0,0
