customer_id,age,gender,city,state,loyalty_tier,preferred_category,acquisition_channel,email_opt_in,push_opt_in,price_sensitivity_score,digital_engagement_score,tenure_days,is_new_customer,lifetime_orders,lifetime_revenue,avg_order_value,total_discount,avg_discount,days_since_last_purchase,purchase_span_days,orders_per_active_month,orders_30d,revenue_30d,orders_90d,revenue_90d,orders_180d,revenue_180d,favorite_category_by_spend,favorite_category_spend,categories_purchased,marketing_touches,email_opens,marketing_clicks,marketing_conversions_7d,avg_offer_pct,marketing_cost,open_rate,click_rate,marketing_conversion_rate,sessions_lifetime,avg_events_per_session,avg_session_minutes,product_view_sessions,review_view_sessions,cart_sessions,checkout_sessions,web_purchase_sessions,days_since_last_session,session_conversion_rate,cart_to_purchase_rate,support_tickets,avg_resolution_hours,avg_csat,unresolved_tickets,churn_label_180d,purchase_propensity_label_30d
C00111,59,Male,Boulder,CO,Gold,Home,Organic Search,1,1,0.239,0.598,350,0,7.0,2543.8,363.40000000000003,220.95999999999998,31.565714285714282,3.0,324.0,0.6481481481481481,2.0,635.41,3.0,900.71,5.0,1395.26,Home,1200.38,5.0,8,1,0,2,10.0,6.075,0.125,0.0,0.25,11,4.454545454545454,7.168181818181818,5,5,5,4,4,38,0.36363636363636365,0.8,0.0,0.0,0.0,0.0,0,1
C00112,26,Male,Phoenix,AZ,Unknown,Home,Organic Search,1,1,0.471,0.421,823,0,4.0,1391.38,347.845,118.37,29.5925,358.0,465.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,Home,872.41,3.0,4,0,0,0,8.75,5.22,0.0,0.0,0.0,11,4.545454545454546,8.146969696969698,8,5,4,1,1,204,0.09090909090909091,0.25,1.0,10.6,5.0,0.0,0,0
C00113,73,Male,Denver,CO,Gold,Apparel,Paid Search,1,1,0.188,0.31,301,0,4.0,1415.5800000000002,353.89500000000004,122.41,30.6025,18.0,280.0,0.42857142857142855,1.0,66.2,2.0,703.1600000000001,3.0,791.5100000000001,Grocery,674.71,2.0,11,1,0,0,10.454545454545455,8.205,0.09090909090909091,0.0,0.0,9,3.7777777777777777,4.803703703703704,3,3,4,2,2,3,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0,0
C00114,74,Non-binary,Cambridge,MA,Silver,Apparel,Referral,1,1,0.838,0.562,659,0,8.0,3085.21,385.65125,730.63,91.32875,21.0,487.0,0.4928131416837782,2.0,539.35,2.0,539.35,4.0,1590.4,Apparel,1207.94,4.0,8,4,0,0,12.5,4.005,0.5,0.0,0.0,9,3.7777777777777777,5.550000000000001,4,2,3,2,2,53,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0,1
C00115,38,Non-binary,Dallas,TX,Unknown,Baby,Affiliate,1,1,0.345,0.302,162,0,2.0,421.55,210.775,50.870000000000005,25.435000000000002,28.0,13.0,2.0,1.0,404.22,2.0,421.55,2.0,421.55,Apparel,300.06,3.0,9,1,0,0,13.88888888888889,5.99,0.1111111111111111,0.0,0.0,16,3.1875,5.153125,7,4,3,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0
C00116,37,Male,Naperville,IL,Unknown,Electronics,Organic Search,1,1,0.175,0.223,416,0,1.0,196.45,196.45,17.09,17.09,103.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,196.45,Sports,182.74,1.0,6,3,0,1,10.833333333333334,6.21,0.5,0.0,0.16666666666666666,8,3.75,5.895833333333333,5,2,2,1,1,69,0.125,0.5,0.0,0.0,0.0,0.0,0,0
C00117,51,Prefer not to say,Miami,FL,Platinum,Apparel,Organic Search,1,0,0.664,0.676,532,0,8.0,2277.14,284.6425,536.6400000000001,67.08000000000001,20.0,488.0,0.49180327868852464,2.0,697.55,2.0,697.55,4.0,1205.98,Apparel,1040.76,5.0,9,5,2,2,15.0,7.55,0.5555555555555556,0.2222222222222222,0.2222222222222222,19,3.8947368421052633,6.654385964912281,10,7,7,2,2,41,0.10526315789473684,0.2857142857142857,0.0,0.0,0.0,0.0,0,1
C00118,27,Female,Miami,FL,Silver,Pet,Affiliate,1,1,0.715,0.891,480,0,4.0,1013.55,253.3875,194.19,48.5475,293.0,180.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,Apparel,408.02,3.0,8,3,2,0,15.625,7.699999999999999,0.375,0.25,0.0,18,3.8333333333333335,5.562962962962963,10,8,5,2,2,8,0.1111111111111111,0.4,0.0,0.0,0.0,0.0,0,0
C00119,56,Non-binary,New York,NY,Unknown,Beauty,Direct,0,1,0.719,0.414,173,0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,6,1,0,0,14.166666666666666,4.22,0.16666666666666666,0.0,0.0,6,5.0,8.672222222222222,4,4,2,2,2,19,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0,0
C00120,51,Female,Boulder,CO,Gold,Sports,Paid Social,1,0,0.161,0.579,291,0,2.0,614.47,307.235,32.64,16.32,36.0,121.0,0.49586776859504134,0.0,0.0,1.0,336.4,2.0,614.47,Apparel,312.93,3.0,9,5,2,1,15.0,6.885,0.5555555555555556,0.2222222222222222,0.1111111111111111,15,4.533333333333333,7.843333333333334,12,9,4,1,1,26,0.06666666666666667,0.25,1.0,5.0,3.0,0.0,0,1
C00121,44,Prefer not to say,Cambridge,MA,Silver,Beauty,Organic Search,1,1,0.887,0.66,330,0,1.0,56.54,56.54,25.26,25.26,40.0,0.0,1.0,0.0,0.0,1.0,56.54,1.0,56.54,Apparel,52.6,1.0,4,2,0,0,12.5,3.205,0.5,0.0,0.0,16,4.1875,6.29375,10,5,5,2,2,29,0.125,0.4,0.0,0.0,0.0,0.0,0,1
C00122,22,Non-binary,Tacoma,WA,Gold,Home,Direct,0,1,0.32,0.29,756,0,10.0,2938.98,293.898,323.73,32.373000000000005,86.0,625.0,0.48000000000000004,0.0,0.0,1.0,668.8,2.0,1057.3,Baby,860.24,7.0,6,1,0,1,9.166666666666666,3.635,0.16666666666666666,0.0,0.16666666666666666,8,4.75,7.629166666666666,5,4,3,2,2,35,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0,0
C00123,51,Non-binary,Austin,TX,Unknown,Home,Paid Social,1,0,0.583,0.856,662,0,4.0,1726.62,431.655,277.7,69.425,15.0,477.0,0.25157232704402516,1.0,374.58,1.0,374.58,1.0,374.58,Home,724.49,5.0,11,6,2,1,13.636363636363637,7.96,0.5454545454545454,0.18181818181818182,0.09090909090909091,20,4.3,6.885833333333333,16,7,5,2,2,41,0.1,0.4,1.0,3.1,4.0,0.0,0,1
C00124,28,Non-binary,Austin,TX,Unknown,Electronics,Paid Social,1,0,0.396,0.889,637,0,5.0,1249.71,249.942,79.43,15.886000000000001,60.0,551.0,0.27223230490018147,0.0,0.0,1.0,225.95,1.0,225.95,Electronics,553.45,3.0,9,7,1,2,10.0,6.995,0.7777777777777778,0.1111111111111111,0.2222222222222222,15,4.133333333333334,6.258888888888889,6,5,6,5,5,3,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0,0
C00125,65,Prefer not to say,Austin,TX,Gold,Electronics,Paid Social,1,0,0.258,0.49,222,0,2.0,650.64,325.32,105.05,52.525,42.0,124.0,0.48387096774193544,0.0,0.0,1.0,367.74,2.0,650.64,Grocery,342.08,2.0,11,6,0,1,15.909090909090908,8.79,0.5454545454545454,0.0,0.09090909090909091,12,4.916666666666667,8.487499999999999,11,5,4,2,2,13,0.16666666666666666,0.5,1.0,14.2,5.0,0.0,0,0
C00126,73,Non-binary,Tacoma,WA,Unknown,Grocery,Paid Social,1,1,0.619,0.648,585,0,4.0,1036.15,259.0375,230.64,57.66,29.0,337.0,0.3560830860534125,1.0,200.3,1.0,200.3,2.0,295.71000000000004,Electronics,524.84,2.0,14,5,3,4,18.214285714285715,11.16,0.35714285714285715,0.21428571428571427,0.2857142857142857,16,4.3125,6.892708333333333,10,7,6,2,2,27,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0,1
C00127,62,Female,Buffalo,NY,Silver,Apparel,Organic Search,1,1,0.702,0.675,535,0,4.0,1095.3,273.825,171.35999999999999,42.839999999999996,39.0,475.0,0.25263157894736843,0.0,0.0,1.0,80.45,1.0,80.45,Home,671.46,2.0,8,2,0,2,11.25,6.21,0.25,0.0,0.25,15,4.0,5.6033333333333335,8,6,4,2,2,11,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,0,1
C00128,47,Female,Seattle,WA,Gold,Pet,Affiliate,1,0,0.584,0.487,157,0,2.0,446.09000000000003,223.04500000000002,53.040000000000006,26.520000000000003,7.0,129.0,0.46511627906976744,1.0,307.94,1.0,307.94,2.0,446.09000000000003,Pet,363.46,2.0,12,3,1,2,13.75,11.625,0.25,0.08333333333333333,0.16666666666666666,13,4.538461538461538,7.471794871794871,7,3,7,5,5,5,0.38461538461538464,0.7142857142857143,0.0,0.0,0.0,0.0,0,0
C00129,38,Prefer not to say,Charlotte,NC,Unknown,Sports,Affiliate,1,0,0.7,0.826,836,0,4.0,2081.45,520.3625,405.99,101.4975,260.0,291.0,0.4123711340206186,0.0,0.0,0.0,0.0,0.0,0.0,Sports,1152.92,4.0,7,5,2,0,14.285714285714286,6.435,0.7142857142857143,0.2857142857142857,0.0,15,4.266666666666667,6.835555555555556,7,5,6,4,4,35,0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1,0
C00130,43,Female,Tacoma,WA,Silver,Home,Paid Social,1,1,0.309,0.495,450,0,5.0,1142.77,228.554,93.46000000000001,18.692,3.0,385.0,0.3896103896103896,1.0,415.24,1.0,415.24,2.0,673.8199999999999,Home,664.0999999999999,3.0,4,1,0,0,17.5,3.56,0.25,0.0,0.0,8,4.25,7.077083333333333,4,3,4,1,1,49,0.125,0.25,0.0,0.0,0.0,0.0,0,0
C00131,59,Female,Scottsdale,AZ,Unknown,Pet,Organic Search,1,1,0.563,0.488,498,0,2.0,820.72,410.36,104.17,52.085,358.0,88.0,0.6818181818181819,0.0,0.0,0.0,0.0,0.0,0.0,Pet,763.46,1.0,5,2,0,0,9.0,3.93,0.4,0.0,0.0,14,4.357142857142857,7.470238095238096,9,7,7,1,1,41,0.07142857142857142,0.14285714285714285,1.0,4.8,4.0,0.0,1,0
C00132,43,Prefer not to say,Phoenix,AZ,Unknown,Home,Referral,1,1,0.832,0.516,251,0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,5,2,1,1,18.0,3.4299999999999997,0.4,0.2,0.2,13,3.923076923076923,7.098717948717948,7,5,5,2,2,15,0.15384615384615385,0.4,0.0,0.0,0.0,0.0,1,0
C00133,30,Male,Miami,FL,Silver,Baby,Referral,1,1,0.676,0.734,693,0,8.0,2002.52,250.315,406.29,50.78625,41.0,647.0,0.37094281298299847,0.0,0.0,2.0,556.1500000000001,3.0,980.85,Pet,772.87,5.0,11,7,4,2,13.181818181818182,5.335,0.6363636363636364,0.36363636363636365,0.18181818181818182,18,4.333333333333333,6.797222222222222,10,7,7,5,5,35,0.2777777777777778,0.7142857142857143,0.0,0.0,0.0,0.0,0,1
C00134,51,Non-binary,Phoenix,AZ,Silver,Grocery,Paid Search,1,0,0.541,0.958,355,0,4.0,1165.4499999999998,291.36249999999995,179.70999999999998,44.927499999999995,168.0,94.0,1.2765957446808511,0.0,0.0,0.0,0.0,1.0,636.66,Grocery,649.72,3.0,14,11,6,3,11.428571428571429,8.629999999999999,0.7857142857142857,0.42857142857142855,0.21428571428571427,11,4.7272727272727275,7.956060606060606,6,3,5,5,5,4,0.45454545454545453,1.0,1.0,3.2,5.0,0.0,0,0
C00135,65,Non-binary,Denver,CO,Unknown,Electronics,Direct,1,0,0.616,0.696,640,0,4.0,1278.04,319.51,208.2,52.05,254.0,212.0,0.5660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,Electronics,1072.75,2.0,9,6,3,1,14.444444444444445,6.465,0.6666666666666666,0.3333333333333333,0.1111111111111111,13,4.0,7.4743589743589745,6,4,3,2,2,8,0.15384615384615385,0.6666666666666666,1.0,4.7,4.0,0.0,0,0
C00136,69,Male,Orlando,FL,Unknown,Pet,Direct,1,0,0.918,0.234,335,0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,10,4,1,0,7.5,8.7,0.4,0.1,0.0,8,3.0,4.229166666666667,3,3,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0
C00137,37,Non-binary,San Jose,CA,Platinum,Beauty,Paid Search,1,1,0.421,0.582,581,0,10.0,3839.48,383.948,524.93,52.492999999999995,57.0,484.0,0.6198347107438017,0.0,0.0,1.0,435.13,3.0,931.26,Beauty,1707.12,5.0,9,3,1,1,19.444444444444443,6.984999999999999,0.3333333333333333,0.1111111111111111,0.1111111111111111,16,4.5625,7.934375,9,6,9,5,5,4,0.3125,0.5555555555555556,0.0,0.0,0.0,0.0,0,1
C00138,29,Female,Scottsdale,AZ,Unknown,Beauty,Affiliate,1,1,0.689,0.608,258,0,1.0,172.24,172.24,32.25,32.25,76.0,0.0,1.0,0.0,0.0,1.0,172.24,1.0,172.24,Beauty,160.22,1.0,10,2,1,1,13.5,7.994999999999999,0.2,0.1,0.1,8,4.75,7.68125,6,2,3,3,3,1,0.375,1.0,0.0,0.0,0.0,0.0,0,0
C00139,24,Female,New York,NY,Unknown,Home,Referral,1,1,0.525,0.809,286,0,3.0,737.1600000000001,245.72000000000003,88.61,29.536666666666665,18.0,114.0,0.7894736842105263,1.0,210.86,1.0,210.86,3.0,737.1600000000001,Pet,293.2,3.0,12,2,1,4,15.416666666666666,6.915,0.16666666666666666,0.08333333333333333,0.3333333333333333,11,5.090909090909091,8.451515151515151,8,4,7,5,5,10,0.45454545454545453,0.7142857142857143,0.0,0.0,0.0,0.0,0,1
C00140,69,Female,Cambridge,MA,Silver,Sports,Organic Search,1,0,0.234,0.777,742,0,5.0,1360.17,272.034,159.48000000000002,31.896000000000004,16.0,390.0,0.38461538461538464,2.0,563.59,3.0,600.8100000000001,3.0,600.8100000000001,Sports,1258.77,1.0,12,8,5,3,6.666666666666667,6.675,0.6666666666666666,0.4166666666666667,0.25,13,4.0,5.575641025641025,6,5,4,2,2,188,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0,1
C00141,56,Prefer not to say,Chicago,IL,Gold,Sports,Organic Search,1,1,0.083,0.541,837,0,12.0,4130.2300000000005,344.1858333333334,194.23999999999998,16.186666666666664,62.0,749.0,0.4806408544726302,0.0,0.0,1.0,32.46,2.0,742.14,Sports,2167.1,5.0,10,3,1,1,12.5,6.404999999999999,0.3,0.1,0.1,10,4.4,7.098333333333334,6,2,3,3,3,20,0.3,1.0,1.0,6.1,4.0,0.0,0,0
C00142,58,Prefer not to say,Boston,MA,Unknown,Apparel,Organic Search,1,1,0.829,0.868,718,0,2.0,488.15,244.075,125.63,62.815,7.0,537.0,0.111731843575419,1.0,226.46,1.0,226.46,1.0,226.46,Beauty,243.43,3.0,11,5,3,1,10.454545454545455,6.109999999999999,0.45454545454545453,0.2727272727272727,0.09090909090909091,14,4.857142857142857,8.911904761904761,10,5,7,3,3,184,0.21428571428571427,0.42857142857142855,0.0,0.0,0.0,0.0,0,1
C00143,41,Male,Dallas,TX,Silver,Home,Organic Search,1,1,0.398,0.525,614,0,3.0,832.51,277.50333333333333,108.47999999999999,36.16,226.0,355.0,0.2535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,Home,774.4300000000001,1.0,8,3,2,0,6.875,6.155,0.375,0.25,0.0,10,4.1,5.786666666666667,6,5,3,1,1,93,0.1,0.3333333333333333,0.0,0.0,0.0,0.0,1,0
C00144,71,Prefer not to say,Tacoma,WA,Unknown,Beauty,Affiliate,1,0,0.868,0.547,681,0,2.0,403.77,201.885,83.92,41.96,32.0,584.0,0.10273972602739727,0.0,0.0,1.0,207.52,1.0,207.52,Beauty,375.6,1.0,9,5,1,1,12.777777777777779,9.615,0.5555555555555556,0.1111111111111111,0.1111111111111111,12,4.0,5.516666666666667,8,2,2,2,2,18,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0,0
C00145,20,Prefer not to say,New York,NY,Silver,Home,Direct,1,0,0.828,0.764,326,0,2.0,192.08999999999997,96.04499999999999,52.510000000000005,26.255000000000003,163.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,192.08999999999997,Home,129.8,2.0,7,4,1,1,14.285714285714286,3.2749999999999995,0.5714285714285714,0.14285714285714285,0.14285714285714285,13,4.153846153846154,7.5576923076923075,11,5,2,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0,0
C00146,68,Prefer not to say,Miami,FL,Unknown,Apparel,Referral,1,1,0.37,0.667,270,0,1.0,103.57,103.57,18.88,18.88,105.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,103.57,Apparel,59.46,2.0,9,6,0,1,7.222222222222222,7.425,0.6666666666666666,0.0,0.1111111111111111,17,3.5294117647058822,5.208823529411765,9,6,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
C00147,29,Non-binary,Dallas,TX,Unknown,Home,Paid Search,1,0,0.407,0.41,316,0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,9,2,0,1,8.88888888888889,5.45,0.2222222222222222,0.0,0.1111111111111111,9,3.6666666666666665,6.787037037037036,5,3,1,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,1,0
C00148,61,Female,San Jose,CA,Silver,Grocery,Paid Search,1,0,0.557,0.49,501,0,5.0,1410.21,282.04200000000003,277.76,55.552,256.0,174.0,0.8620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,Sports,389.46,5.0,5,2,0,1,16.0,4.279999999999999,0.4,0.0,0.2,14,5.0,8.119047619047619,10,5,7,5,5,11,0.35714285714285715,0.7142857142857143,1.0,18.8,4.0,0.0,1,0
C00149,28,Female,Tacoma,WA,Unknown,Home,Direct,1,1,0.164,0.49,584,0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,5,1,0,0,10.0,5.42,0.2,0.0,0.0,12,5.333333333333333,8.597222222222223,10,8,7,2,2,15,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,1,0
C00150,46,Male,Raleigh,NC,Platinum,Pet,Affiliate,1,1,0.302,0.724,376,0,4.0,722.5,180.625,88.66,22.165,118.0,149.0,0.8053691275167785,0.0,0.0,0.0,0.0,2.0,494.45000000000005,Pet,344.59000000000003,3.0,10,6,1,0,17.0,3.175,0.6,0.1,0.0,10,4.5,6.8916666666666675,5,3,6,4,4,32,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0,1
C00151,67,Female,Dallas,TX,Silver,Sports,Paid Search,1,1,0.285,0.407,648,0,4.0,1534.17,383.5425,172.34,43.085,237.0,309.0,0.3883495145631068,0.0,0.0,0.0,0.0,0.0,0.0,Sports,685.0699999999999,4.0,9,1,0,0,5.0,6.51,0.1111111111111111,0.0,0.0,12,4.083333333333333,5.547222222222222,7,3,4,2,2,3,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0,0
C00152,55,Female,New York,NY,Silver,Apparel,Affiliate,0,0,0.734,0.411,904,0,6.0,1525.59,254.265,295.11,49.185,32.0,757.0,0.23778071334214002,0.0,0.0,1.0,270.52,1.0,270.52,Apparel,424.95,6.0,3,0,0,0,11.666666666666666,3.07,0.0,0.0,0.0,12,3.6666666666666665,5.569444444444444,6,4,3,0,0,65,0.0,0.0,1.0,6.2,5.0,0.0,0,0
C00153,75,Non-binary,Denver,CO,Unknown,Apparel,Paid Search,1,1,0.73,0.779,529,0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,10,3,2,0,15.0,8.325,0.3,0.2,0.0,10,4.1,6.87,7,3,3,2,2,10,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,1,0
C00154,63,Male,Raleigh,NC,Silver,Grocery,Direct,1,0,0.516,0.521,854,0,5.0,1368.3000000000002,273.66,172.84,34.568,28.0,703.0,0.21337126600284495,1.0,139.74,1.0,139.74,2.0,348.11,Sports,458.41,5.0,13,4,1,0,13.846153846153847,8.28,0.3076923076923077,0.07692307692307693,0.0,14,4.571428571428571,6.984523809523809,8,6,5,3,3,70,0.21428571428571427,0.6,1.0,6.7,4.0,0.0,0,0
C00155,69,Male,Scottsdale,AZ,Unknown,Grocery,Direct,1,1,0.292,0.682,259,0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,7,4,0,0,14.285714285714286,4.59,0.5714285714285714,0.0,0.0,17,3.823529411764706,5.625490196078432,10,6,4,1,1,58,0.058823529411764705,0.25,0.0,0.0,0.0,0.0,1,0
C00156,48,Male,Seattle,WA,Silver,Grocery,Direct,1,1,0.449,0.213,150,0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,3,0,0,0,0.0,0.865,0.0,0.0,0.0,9,4.777777777777778,7.048148148148147,8,6,2,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0
C00157,39,Male,Orlando,FL,Gold,Pet,Direct,1,1,0.182,0.592,857,0,21.0,6018.82,286.61047619047616,378.71999999999997,18.034285714285712,15.0,788.0,0.799492385786802,1.0,516.69,2.0,714.0600000000001,5.0,944.7800000000001,Pet,3150.52,8.0,5,2,1,1,8.0,4.145,0.4,0.2,0.2,17,3.7058823529411766,6.279411764705882,9,5,4,3,3,23,0.17647058823529413,0.75,2.0,13.600000000000001,4.0,0.0,0,1
C00158,41,Female,Orlando,FL,Unknown,Beauty,Affiliate,1,0,0.776,0.932,698,0,4.0,1573.4099999999999,393.35249999999996,241.44,60.36,74.0,404.0,0.297029702970297,0.0,0.0,1.0,720.55,1.0,720.55,Beauty,581.88,4.0,11,8,3,2,10.0,11.43,0.7272727272727273,0.2727272727272727,0.18181818181818182,12,4.25,7.656944444444444,7,4,4,3,3,8,0.25,0.75,1.0,5.2,5.0,0.0,0,0
C00159,26,Non-binary,Buffalo,NY,Gold,Grocery,Paid Social,1,1,0.393,0.631,271,0,3.0,456.81000000000006,152.27,87.91,29.30333333333333,46.0,211.0,0.4265402843601896,0.0,0.0,1.0,167.74,1.0,167.74,Grocery,256.36,3.0,7,2,2,0,15.0,6.02,0.2857142857142857,0.2857142857142857,0.0,17,4.588235294117647,6.799019607843137,11,9,8,4,4,6,0.23529411764705882,0.5,0.0,0.0,0.0,0.0,0,1
C00160,56,Female,Los Angeles,CA,Gold,Beauty,Organic Search,1,1,0.383,0.336,499,0,7.0,1920.49,274.35571428571427,301.78000000000003,43.111428571428576,24.0,430.0,0.4883720930232558,2.0,777.81,3.0,996.3299999999999,4.0,1652.67,Electronics,812.99,5.0,6,1,0,0,11.666666666666666,5.13,0.16666666666666666,0.0,0.0,10,5.4,9.786666666666667,9,5,4,3,3,103,0.3,0.75,1.0,14.0,3.0,0.0,0,0
C00161,62,Male,Dallas,TX,Silver,Sports,Organic Search,1,1,0.178,0.53,206,0,1.0,298.3,298.3,1.72,1.72,53.0,0.0,1.0,0.0,0.0,1.0,298.3,1.0,298.3,Sports,239.64,2.0,7,4,2,0,12.857142857142858,4.135,0.5714285714285714,0.2857142857142857,0.0,11,4.818181818181818,7.387878787878788,8,5,4,3,3,34,0.2727272727272727,0.75,0.0,0.0,0.0,0.0,0,0
C00162,49,Male,Houston,TX,Unknown,Baby,Referral,1,1,0.451,0.545,623,0,2.0,298.78,149.39,70.78999999999999,35.394999999999996,429.0,77.0,0.7792207792207791,0.0,0.0,0.0,0.0,0.0,0.0,Apparel,170.34,2.0,11,5,1,0,12.727272727272727,8.635,0.45454545454545453,0.09090909090909091,0.0,18,4.111111111111111,7.117592592592593,11,6,4,2,2,8,0.1111111111111111,0.5,1.0,21.6,4.0,0.0,1,0
C00163,36,Non-binary,Dallas,TX,Unknown,Baby,Organic Search,1,1,0.275,0.496,225,0,2.0,333.5,166.75,58.39,29.195,93.0,20.0,2.0,0.0,0.0,0.0,0.0,2.0,333.5,Baby,310.23,1.0,8,1,0,1,11.875,5.3,0.125,0.0,0.125,9,3.6666666666666665,5.324074074074074,4,3,3,1,1,25,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0,0
C00164,35,Female,Tacoma,WA,Silver,Grocery,Paid Social,1,1,0.248,0.333,872,0,9.0,3813.65,423.7388888888889,343.14,38.126666666666665,230.0,583.0,0.4631217838765008,0.0,0.0,0.0,0.0,0.0,0.0,Grocery,1842.28,4.0,4,2,2,1,12.5,2.71,0.5,0.5,0.25,9,4.111111111111111,6.87037037037037,6,2,2,2,2,100,0.2222222222222222,1.0,1.0,12.2,3.0,0.0,1,0
C00165,40,Female,Seattle,WA,Unknown,Baby,Referral,0,1,0.718,0.877,445,0,1.0,112.29,112.29,21.76,21.76,249.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sports,104.46,1.0,14,5,0,1,12.857142857142858,8.51,0.35714285714285715,0.0,0.07142857142857142,10,4.3,6.276666666666666,6,2,4,3,3,5,0.3,0.75,0.0,0.0,0.0,0.0,1,0
C00166,48,Non-binary,Scottsdale,AZ,Platinum,Apparel,Paid Search,1,1,0.778,0.709,491,0,3.0,1018.28,339.4266666666667,297.23,99.07666666666667,25.0,389.0,0.23136246786632392,1.0,570.77,1.0,570.77,1.0,570.77,Beauty,530.95,3.0,12,8,3,2,9.166666666666666,9.695,0.6666666666666666,0.25,0.16666666666666666,21,3.5238095238095237,5.612698412698412,10,8,6,1,1,4,0.047619047619047616,0.16666666666666666,0.0,0.0,0.0,0.0,0,1
C00167,50,Male,Los Angeles,CA,Platinum,Beauty,Direct,1,0,0.505,0.789,285,0,7.0,2122.38,303.19714285714286,306.43,43.77571428571429,19.0,260.0,0.8076923076923077,1.0,319.96,3.0,592.3399999999999,5.0,1345.4499999999998,Electronics,739.44,5.0,6,2,0,0,15.0,3.8049999999999997,0.3333333333333333,0.0,0.0,14,4.714285714285714,7.753571428571428,9,7,6,4,4,9,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,0,1
C00168,68,Non-binary,Phoenix,AZ,Silver,Baby,Direct,1,0,0.3,0.503,832,0,11.0,1621.6399999999999,147.42181818181817,123.97,11.27,69.0,749.0,0.44058744993324434,0.0,0.0,2.0,107.72999999999999,2.0,107.72999999999999,Grocery,319.28999999999996,7.0,8,1,0,0,11.875,4.875,0.125,0.0,0.0,9,4.555555555555555,8.835185185185185,5,4,5,2,2,182,0.2222222222222222,0.4,0.0,0.0,0.0,0.0,0,0
C00169,18,Non-binary,San Francisco,CA,Unknown,Baby,Direct,0,1,0.355,0.807,540,0,6.0,2372.25,395.375,326.6,54.43333333333334,38.0,247.0,0.7287449392712552,0.0,0.0,2.0,873.6600000000001,3.0,1507.94,Baby,880.06,5.0,10,5,2,1,14.5,8.2,0.5,0.2,0.1,17,4.411764705882353,7.267647058823529,10,8,5,2,2,20,0.11764705882352941,0.4,0.0,0.0,0.0,0.0,0,1
